﻿Host Information,,,,,,,,,,,,,,,,
1,2600:6c64:657f:ddd7:6e70:9fff:fed6:f8,2600:6c64:657f:ddd7:6e70:9fff:fed6:f8,,,,,,,,,,,,,,
2,,-,,,,,,,,,,,,,,
3,2001:506:100:1602::1,2001:506:100:1602::1,,,,,,,,,,,,,,
4,2001:506:100:10ab::5,2001:506:100:10ab::5,,,,,,,,,,,,,,
5,2001:506:100:1011::e,2001:506:100:1011::e,,,,,,,,,,,,,,
6,bbr02oxfrma-tge0-0-0-2.oxfr.ma.charter.com,2001:506:100:1a::2,,,,,,,,,,,,,,
7,2001:506:100:b::6,2001:506:100:b::6,,,,,,,,,,,,,,
8,bbr01rvsdca-tge0-0-0-1.rvsd.ca.charter.com,2001:506:100:32c::2,,,,,,,,,,,,,,
9,equinix-dc.retn.net,2001:504:0:2::9002:1,,,,,,,,,,,,,,
10,RT.INT.STV.RU.retn.net,2a02:2d8::57f5:e00f,,,,,,,,,,,,,,
11,GW-TransTelecomKZ.retn.net,2a02:2d8:1:3804:232a::1,,,,,,,,,,,,,,
12,2a00:ab40:1:1::23,2a00:ab40:1:1::23,,,,,,,,,,,,,,
13,2a00:ab40:3000:5::2,2a00:ab40:3000:5::2,,,,,,,,,,,,,,
14,2a00:5da0:0:1100::2,2a00:5da0:0:1100::2,,,,,,,,,,,,,,
15,2a00:5da0:1:10::19,2a00:5da0:1:10::19,,,,,,,,,,,,,,
16,zoocity.kz,2a00:5da0:1000::112,,,,,,,,,,,,,,
Sample Information,,,,,,,,,,,,,,,,
2020-06-26 14:54:36Z,1.18,*,10.21,12.81,18.87,31.8,33.16,22.37,20.65,161.25,167.61,203.75,195.64,195.71,208.2,199.57
2020-06-26 14:54:38Z,0.34,*,10.21,11.47,26.99,18.85,28.1,19.93,20.97,158,166.97,199.2,199.18,196.52,196.29,199.3
2020-06-26 14:54:41Z,1.19,*,10.88,13.81,13.61,14.68,23.61,22.07,22.01,263.73,172.25,199.68,202.24,200.98,198.18,197.71
2020-06-26 14:54:43Z,0.87,*,9.45,12.76,23.81,25.02,25.51,27.8,22.42,157.29,171.33,203.79,198.24,198.09,197.84,198.81
2020-06-26 14:54:46Z,0.84,*,15.86,11.71,16.7,16.46,31.18,21.94,20.4,161.5,169.11,203.45,196.64,196.58,196.4,199.66
2020-06-26 14:54:48Z,1.44,*,13.07,11.57,14.19,22.77,24.15,23.93,26.52,214.21,168.94,202.19,200.78,196.58,199.35,199.78
2020-06-26 14:54:51Z,0.62,*,12.63,12.52,15.1,22.8,31.86,35.75,23.72,171.52,168.7,200.5,212.33,198.95,196.22,203.19
2020-06-26 14:54:53Z,0.68,*,11.7,11.44,17.78,18.93,26.58,21.08,22.16,159.78,167.38,197.35,195.76,198.26,198.04,198.98
2020-06-26 14:54:56Z,0.46,*,9.61,12.05,11.9,20.26,29.34,22.47,20.99,157.1,168.71,198.76,211.26,202.16,205.97,199.75
2020-06-26 14:54:58Z,1.05,*,10.58,16.52,15.36,23.3,24.35,22.76,21.18,161.41,*,198.99,197.39,197.02,195.63,198.07
2020-06-26 14:55:01Z,1.19,*,17.24,12.78,16.49,25.5,26.72,23.88,22.27,158.44,*,203.51,199.41,196.41,197.49,199.86
2020-06-26 14:55:03Z,0.56,*,10.4,11.5,11.31,20.25,21.32,21.09,20.78,158.69,*,198.88,198.8,205.08,196.87,197.79
2020-06-26 14:55:06Z,0.29,*,15.32,12.89,15.64,23.72,25.07,22.19,34.23,164.28,170.83,198.69,211.23,199.11,196.47,210.22
2020-06-26 14:55:08Z,1.23,*,12.98,11.48,17.74,18.79,26.44,22.2,20.67,158.26,167.16,198.53,196.94,195.39,196.61,198.85
2020-06-26 14:55:11Z,0.81,*,10.14,11.14,17.44,18.54,26.17,22,27.01,156.73,168.25,198.23,196.61,196.4,196.14,202.55
2020-06-26 14:55:13Z,1.09,*,9.86,9.62,14.64,17.02,24.67,21.78,21.52,157.8,166.76,203.36,197.84,196.3,196.1,198.4
2020-06-26 14:55:16Z,1.56,*,10.06,12.44,10.91,19.85,27.47,23.31,20.34,158.12,167.04,199.54,198,196.45,196.18,197.25
2020-06-26 14:55:18Z,0.39,*,11.44,15.18,13.13,22.05,21.82,21.58,20.01,157.59,176.96,199.05,204.06,197.28,198.35,200.04
2020-06-26 14:55:21Z,0.74,*,11.14,12.25,14.55,15.65,24.6,21.68,24.09,159.28,169.44,199.38,203.08,197.6,198.67,198.3
2020-06-26 14:55:23Z,1.42,*,9.97,11.09,18.75,19.81,27.39,21.94,20.3,172.41,*,202.59,203.67,206.06,196.65,197.21
2020-06-26 14:55:26Z,0.86,*,11.54,12.65,14.54,21.33,30.21,22.12,20.62,166.04,167.04,198.3,205.94,199.15,198.91,198.72
2020-06-26 14:55:28Z,0.84,*,11.84,11.51,18.08,17.81,25.44,21.24,22.26,159.94,167.29,202.13,203.59,199.57,201.99,197.84
2020-06-26 14:55:31Z,0.48,*,10.74,11.76,11.54,17.88,26.83,22.62,21.08,179.87,167.77,197.8,200.18,197.33,198.38,197.94
2020-06-26 14:55:33Z,1.02,*,11,10.75,14.52,22.15,21.72,21.65,20.08,158.94,169.17,199.12,198.6,197.06,199.49,200.85
2020-06-26 14:55:36Z,1.45,*,10.64,10.43,20.66,19.13,28.06,52.81,21.04,157.39,166.3,198.86,201.19,197,195.42,197.94
2020-06-26 14:55:38Z,1.02,*,10.38,11.39,15.16,20.13,21.3,21.06,19.5,167.56,167.32,197.26,198.29,196.73,196.5,197.54
2020-06-26 14:55:41Z,1.49,*,9.99,11.11,17.36,16.01,23.5,21.3,21.06,158.61,167.49,198.66,197.14,196.92,196.65,197.9
2020-06-26 14:55:43Z,0.41,*,10.75,11.84,16.82,15.28,22.95,*,21.08,166.51,168.79,197.49,197.06,196.82,196.62,196.6
2020-06-26 14:55:46Z,0.44,*,11.45,11.17,11.18,17.48,25.06,78.64,20.65,158.15,166.77,197.4,199.64,196.78,197.84,197.04
2020-06-26 14:55:48Z,0.64,*,10.28,11.34,16.34,21.38,22.45,22.18,20.63,158.18,168.38,198.3,196.75,196.51,197.64,197.51
2020-06-26 14:55:51Z,0.98,*,12.53,14.89,10.77,16.84,25.84,*,20.22,160.47,169.59,203.72,197.05,198.36,202.21,202.73
2020-06-26 14:55:53Z,0.42,*,15.8,10.36,20.61,19.07,26.81,*,23.66,157.46,166.31,200.3,196.13,197.23,195.65,196.61
2020-06-26 14:55:56Z,1.55,*,11.24,11.12,18.72,17.25,33.05,22.18,21.95,157.25,167.42,202.8,205.21,198.28,198.26,197.57
2020-06-26 14:55:58Z,0.57,*,10.89,12,19.69,18.14,25.9,25.58,21.45,185.11,167.75,199.08,201.48,205.32,197.2,198.33
2020-06-26 14:56:01Z,1.01,*,9.88,11.08,12.16,18.5,26.26,22.03,24.3,158.5,166.14,200.12,198.63,197.1,195.62,198.57
2020-06-26 14:56:03Z,0.74,*,11.04,11.23,12.27,19.67,25.9,21.52,24.92,165.35,169.3,202.65,203.02,209.97,198.71,198.58
2020-06-26 14:56:06Z,0.33,*,11.48,11.23,16.27,14.66,23.64,23.43,21.83,158.73,166.27,197.51,198.61,197.08,198.13,197.97
2020-06-26 14:56:08Z,0.76,*,10.69,36.73,23.35,21.63,29.17,21.05,20.82,158.56,167.47,198.77,197.23,195.69,196.85,197.68
2020-06-26 14:56:11Z,0.71,*,12.46,14.94,18.45,25.18,25,21.02,22.23,160.5,166.76,197.8,199.07,197.62,197.26,200.83
2020-06-26 14:56:13Z,0.64,*,11.7,11.44,19.1,17.53,25.14,20.9,20.76,158.3,167.16,198.44,196.88,198.06,197.68,197.54
2020-06-26 14:56:16Z,0.87,*,10.93,12.25,14.09,19.1,36.13,22.06,27.66,160.69,172.27,201.76,213.58,201.58,198.76,200.64
2020-06-26 14:56:19Z,1.08,*,10.28,11.32,19.01,16.17,25.08,21.75,21.47,157.69,167.95,196.54,197.66,196.99,198.21,199.03
2020-06-26 14:56:21Z,1.4,*,14.86,11.94,20.02,26.39,26.11,23.12,21.62,163.82,168.88,199.93,209.63,198.93,204.14,198.53
2020-06-26 14:56:24Z,0.44,*,13.28,14.1,18.43,25.08,*,24.22,26.61,166.57,173.49,202.72,200.57,207.16,198.7,208.78
2020-06-26 14:56:26Z,1.32,*,14.15,18.38,25.85,16.37,24.21,24.08,21.29,158.25,169.24,202.26,206.52,197.07,200.07,203.18
2020-06-26 14:56:29Z,1.22,*,10.35,10.51,21.84,18.96,26.64,*,27.37,158.19,166.95,198.29,217.97,199.77,196.48,201.94
2020-06-26 14:56:31Z,0.36,*,9.84,17.51,19.07,38.83,39.1,23.09,26.88,162.04,166.42,201.86,215.93,202.51,206.1,204.69
2020-06-26 14:56:34Z,0.55,*,12.46,10.68,32.29,20.83,24.61,22.91,24.09,158.67,167.48,197.45,196.26,203.06,198.47,201.14
2020-06-26 14:56:36Z,0.16,*,10.93,12.07,15.78,14.22,21.82,24.21,29.22,157.72,166.56,197.92,197.7,197.45,195.22,208.54
2020-06-26 14:56:39Z,0.76,*,11.47,11.2,18.83,17.29,24.9,20.71,20.47,158.14,167,199.66,200.81,199.36,199.04,197.3
2020-06-26 14:56:41Z,0.44,*,11.06,10.81,13.19,19.51,28.44,21.63,20.07,157.65,166.52,197.78,197.66,195.57,196.73,198.26
2020-06-26 14:56:44Z,0.9,*,10.69,10.5,15.52,21.85,21.56,21.06,20.83,158.46,175.18,198.56,204.88,195.46,197.8,197.67
2020-06-26 14:56:46Z,1.16,*,13.62,10.84,17.09,22.45,22.16,21.93,20.38,158.01,174.13,198.85,206.51,199.65,197.26,199.58
2020-06-26 14:56:49Z,1.16,*,10.55,10.31,14,20.29,27.84,22.43,20.86,165.11,168.74,198.67,205.15,199.64,196.76,199.07
2020-06-26 14:56:51Z,1.25,*,9.05,9.98,18.91,17.31,26.26,20.7,20.53,158.08,168.3,199.54,197.99,197.74,197.51,198.67
2020-06-26 14:56:54Z,0.33,*,10.63,11.74,25.98,16.46,24.07,22.52,22.08,198.99,167.2,198.37,204.49,197.72,196.32,197.64
2020-06-26 14:56:56Z,1.45,*,11.38,11.23,30.82,21.31,36.84,*,20.61,159.69,167.12,199.71,202.08,197.9,197.69,197.42
2020-06-26 14:56:59Z,0.28,*,14.14,11.4,15.1,21.45,29.15,22.31,22.06,163.57,165.94,197.24,199.73,196.88,197.8,197.6
2020-06-26 14:57:01Z,1.54,*,9.41,10.61,11.71,18.05,25.66,*,21.26,161.47,167.7,198.9,205.31,195.82,196.91,196.77
2020-06-26 14:57:04Z,1.39,*,9.97,11.05,22.82,21.52,30.49,22.37,20.84,158.36,168.57,199.94,200.98,196.74,196.5,197.64
2020-06-26 14:57:06Z,0.91,*,9.58,11.96,18.27,16.8,24.19,*,21.1,157.43,167.64,198.92,201.23,195.86,196.92,197.9
2020-06-26 14:57:09Z,0.59,*,10.67,11.78,14.16,20.5,28.11,21.3,21.05,158.65,167.6,197.56,197.31,197.01,197.91,197.92
2020-06-26 14:57:11Z,0.68,*,11.32,12.36,16.06,14.54,23.45,20.59,21.63,159.2,166.8,198.17,196.48,197.56,198.59,198.46
2020-06-26 14:57:14Z,1.21,*,9.94,11.52,13.87,20.21,27.81,22.29,22.06,227.84,168.48,199.8,196.92,196.69,199.08,197.58
2020-06-26 14:57:16Z,1.17,*,11.7,10.18,20.38,18.87,26.51,21,20.76,159.76,168.62,198.63,197.05,196.84,196.58,197.55
2020-06-26 14:57:19Z,0.85,*,9.9,12.33,11.16,17.49,25.16,26.24,20.75,158.39,169.95,201.23,198.35,196.8,196.48,199.75
2020-06-26 14:57:21Z,1.27,*,10.5,10.25,20.58,19.06,26.67,22.5,20.97,170.33,169.94,200.48,204.13,199.93,199.73,200.4
2020-06-26 14:57:24Z,0.94,*,10.14,9.89,18.85,17.22,24.91,24.67,21.79,167.32,168.89,199.66,199.35,196.45,197.52,199.92
2020-06-26 14:57:26Z,0.3,*,12.4,18.28,15.44,21.89,28.77,27.45,22.07,163.66,174.59,203.7,205.03,199.56,199.47,207.06
2020-06-26 14:57:29Z,0.83,*,10.79,11.16,18.93,17.83,33.38,23.92,26.4,164.37,*,202.94,201.42,197.32,196.58,196.63
2020-06-26 14:57:31Z,0.57,*,15.48,12.73,13.57,21.27,27.77,23.82,20.96,159.14,168.03,203.6,203.09,196.33,196.28,197.94
2020-06-26 14:57:34Z,0.64,*,11.65,16.75,13.22,20.83,28.87,20.75,25.84,165.35,169.18,201.28,197.1,199.57,196.68,198.88
2020-06-26 14:57:36Z,0.82,*,10.19,11.32,19.21,17.83,25.37,31.69,20.96,161.12,171.45,199.03,198.77,197.27,200.49,198.29
2020-06-26 14:57:39Z,0.66,*,11.82,11.58,11.16,18.78,26.44,20.87,20.65,167.14,167.1,198.54,198.3,200.66,196.74,198.85
2020-06-26 14:57:41Z,1.08,*,11.48,14.27,22.66,21.71,29.44,22.69,26.81,168.78,172.8,201.14,198.27,197.08,198.39,200.57
2020-06-26 14:57:44Z,0.36,*,14.5,10.34,17.94,17.63,25.58,23.02,23.93,174.91,173.56,201.78,203.18,202.06,201.78,197.28
2020-06-26 14:57:46Z,0.85,*,11.05,10.76,18.43,24.75,24.48,21.71,21.47,161.19,168.51,201.05,196.88,196.6,208.33,198
2020-06-26 14:57:49Z,0.4,*,12.15,16.04,19.94,26.05,25.91,39.5,20.92,197.36,168.19,198.64,207.61,200.54,198.2,199.37
2020-06-26 14:57:51Z,0.97,*,10.71,11.81,18.11,16.5,24.15,19.95,21.05,159.92,167.54,197.44,195.9,196.98,199.32,197.85
2020-06-26 14:57:54Z,0.88,*,10.93,10.67,13.11,19.74,27.41,31.19,21.76,159.23,169.4,198.07,196.53,196.28,197.35,198.29
2020-06-26 14:57:56Z,0.4,*,10.45,11.49,16.51,14.95,22.58,20.99,20.76,212.89,167.99,197.97,196.44,196.35,197.63,197.63
2020-06-26 14:57:59Z,0.64,*,9.93,12.31,16.05,15.74,23.36,70.36,26.81,174.82,166.68,197.99,206.9,197.49,195.91,197.06
2020-06-26 14:58:01Z,0.95,*,9.57,11.95,14.34,21.11,20.83,22.59,22.35,158.62,*,198.71,209.01,196.9,205.84,198.54
2020-06-26 14:58:04Z,1.48,*,10.03,16.41,16.28,16.13,22.42,74.79,20.76,179.74,*,197.18,207.43,196.63,197.76,197.53
2020-06-26 14:58:06Z,1.18,*,9.83,10.89,21.21,19.59,27.21,21.7,20.23,159.09,170.6,197.94,198.91,197.35,197.19,198.38
2020-06-26 14:58:09Z,0.93,*,10.45,10.13,13.86,21.53,29.14,21.01,22.16,158.12,170.33,198.83,197.96,197.19,200.29,197.76
2020-06-26 14:58:11Z,0.76,*,10.91,12.86,17.97,21.65,25.33,22.67,19.65,158.26,167.28,199.62,198.05,198.33,206.69,208.06
2020-06-26 14:58:14Z,1.04,*,9.43,29.44,13.5,20.96,28.6,24.59,20.42,161.6,*,198.07,196.75,217.42,202.85,197.53
2020-06-26 14:58:16Z,0.83,*,9.51,11.85,13.97,20.31,27.92,22.42,20.88,161.15,167.35,198.99,197.42,195.85,198.21,197.97
2020-06-26 14:58:19Z,0.84,*,10.04,12.43,17.37,17.38,31.66,*,21.96,174.41,*,201.5,206.44,198.36,199.44,197.72
2020-06-26 14:58:21Z,1.49,*,10.31,12.65,12.43,20.02,27.68,23.55,21.95,159.58,168.69,200,198.44,198.19,198,197.53
2020-06-26 14:58:24Z,0.95,*,10.8,14.49,15.57,15.35,22.91,24.07,21.15,159.37,168.29,198.22,196.67,196.41,206.66,198
2020-06-26 14:58:26Z,0.76,*,11.55,12.62,13.76,20,27.77,22.23,21.97,159.64,167.35,199.96,197.88,197.65,197.62,204.66
2020-06-26 14:58:29Z,1.24,*,14.85,11.96,15.68,22.28,31.2,*,20.19,159.04,173.31,200.76,199.17,197.62,210.5,198.37
2020-06-26 14:58:31Z,1.13,*,10.67,10.32,18.05,17.85,24.08,21.23,24.92,179.54,168.71,199.08,197.15,195.61,196.65,200.42
2020-06-26 14:58:34Z,1.05,*,9.88,11,18.57,18.33,25.96,21.79,21.44,157.9,168.14,198.11,196.54,204.2,196.02,197.11
2020-06-26 14:58:36Z,0.75,*,9.82,11.72,15.43,15.23,22.87,21.37,21.08,158.01,171.22,198.47,196.97,195.47,204.57,197.91
2020-06-26 14:58:39Z,0.48,*,10.26,11.96,11.65,17.98,25.59,23.84,21.13,157.65,167.81,199.05,210.58,199.84,198.31,197.99
2020-06-26 14:58:41Z,0.87,*,10.03,11.11,12.15,18.27,25.91,20.4,21.45,158.97,167.92,197.84,198.69,197.35,197.09,205.06
2020-06-26 14:58:44Z,1.14,*,10.29,10.03,13.71,21.34,28.99,*,19.3,159.54,168.48,198.38,198.12,195.27,196.31,197.47
2020-06-26 14:58:46Z,1.33,*,10.58,10.34,16.64,16.4,22.72,22.47,20.88,158.47,167.39,198.64,197.07,196.85,196.61,200.39
2020-06-26 14:58:49Z,1.31,*,11.15,10.95,13.31,20.95,27.25,21.74,20.17,157.71,167.95,197.96,196.44,196.32,197.3,197.06
2020-06-26 14:58:51Z,0.72,*,11.16,10.26,16.6,16.36,23.94,21.12,20.87,158.42,167.33,198.59,197.04,197.98,196.6,199.04
